Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,VIX_Close,Economic_News_Flag,Sentiment_Score,Federal_Rate_Change_Flag,GeoPolitical_Risk_Score,Currency_Index,Close_Price_Normalized
1960-10-10,59.45,59.6,60.97,58.65,8302621,0.2523,2.32,23.08,0,-0.616,0,8.19,87.03,0.45212560759200676
1955-07-01,59.58,60.34,60.74,59.46,10759558,1.2756,1.28,32.87,0,-0.337,0,95.16,89.43,0.45783504359231536
1906-01-03,71.99,72.31,73.08,71.98,17019373,0.4445,1.1,16.61,1,0.779,1,0.85,113.02,0.5501890286243345
1981-06-02,30.68,30.42,31.75,30.28,363362,-0.8475,1.47,36.45,1,0.237,0,44.97,109.69,0.22698865828253992
2014-04-11,3.92,5.73,6.4,3.74,1257911,46.1735,2.66,17.22,1,-0.542,0,18.08,105.3,0.03649409767764833
2001-01-18,79.17,77.63,79.68,77.42,9329969,-1.9452,2.26,32.27,0,0.057,0,52.31,113.87,0.5912352441941207
1904-03-23,84.04,86.55,86.89,83.73,7811634,2.9867,3.16,17.56,1,0.089,1,84.28,118.08,0.660057094360003
1919-08-28,3.12,2.1,3.4,1.61,11982213,-32.6923,1.79,37.94,0,-0.817,1,23.87,95.89,0.008486999459918217
1914-05-27,55.87,58.21,58.99,54.82,2855077,4.1883,4.17,12.13,0,0.785,0,74.22,115.57,0.4414011264562919
2007-10-09,46.54,45.79,46.85,45.23,13211230,-1.6115,1.62,37.12,1,0.716,0,50.49,118.86,0.34557518709976076
1929-09-30,114.6,113.59,114.71,113.02,3230737,-0.8813,1.69,17.11,1,0.744,1,30.14,104.3,0.8686829719929017
1966-02-10,36.83,36.63,38.91,36.28,10590617,-0.543,2.63,44.6,0,-0.955,1,75.42,99.1,0.2749016279608055
1959-08-27,54.83,53.77,55.6,53.08,19509139,-1.9332,2.52,36.48,1,0.111,0,37.13,114.21,0.4071445104544402
1942-07-06,18.61,20.03,22.26,18.18,9283352,7.6303,4.08,36.17,0,-0.176,0,96.36,103.71,0.14682509065658514
1946-03-06,28.31,28.25,28.49,27.43,13574055,-0.2119,1.06,22.36,0,0.503,0,65.57,117.63,0.2102461229843376
1949-06-29,83.73,83.04,84.02,81.24,6977967,-0.8241,2.78,44.41,0,-0.403,0,59.13,96.57,0.6329758506288095
1915-05-26,33.87,34.57,36.6,33.7,16393325,2.0667,2.9,17.59,1,0.085,1,62.0,93.11,0.25900779260859497
1949-02-17,63.6,63.25,64.92,62.18,10527679,-0.5503,2.74,43.73,1,-0.395,1,99.07,83.7,0.48028701489082626
1932-10-31,117.32,117.8,118.35,116.27,3573508,0.4091,2.08,25.4,0,-0.452,1,94.99,111.78,0.901165033562225
1949-03-01,69.66,67.84,71.14,66.2,12491643,-2.6127,4.94,41.55,1,0.587,0,54.45,99.64,0.5157009490008486
1928-12-11,99.46,100.52,100.63,99.22,1723328,1.0658,1.41,49.11,1,-0.037,1,20.95,107.34,0.7678419875009643
1972-07-25,29.79,29.27,30.22,26.61,3813813,-1.7456,3.61,13.59,0,0.171,0,30.79,90.66,0.21811588611989813
1970-08-06,28.35,27.73,28.43,25.52,4371065,-2.1869,2.91,48.84,0,-0.018,0,4.16,91.98,0.20623408687601263
1998-01-19,75.38,75.8,76.4,73.37,8473496,0.5572,3.03,32.45,0,-0.387,0,80.63,85.41,0.5771159632744387
2011-09-01,28.83,27.78,30.05,27.12,18422139,-3.642,2.93,32.8,1,0.826,0,62.66,84.53,0.2066198595787362
1929-07-03,112.54,112.93,114.14,111.36,2808205,0.3465,2.78,11.02,1,-0.21,0,15.19,93.5,0.8635907723169509
2013-01-16,15.2,13.89,16.22,12.99,8338748,-8.6184,3.23,18.59,0,0.937,0,45.3,81.67,0.09945220276213254
1905-05-23,69.84,69.1,71.54,68.29,11127047,-1.0596,3.25,44.03,1,0.873,1,75.02,81.97,0.5254224211094822
1916-01-25,23.27,24.52,25.23,22.72,15132896,5.3717,2.51,21.68,1,-0.203,0,71.78,119.97,0.1814674793611604
1961-06-23,36.68,36.03,36.69,35.12,5392583,-1.7721,1.57,20.61,1,0.266,0,29.92,109.15,0.2702723555281228
1920-03-18,14.36,14.68,14.73,14.21,9836680,2.2284,0.52,35.85,0,-0.257,0,67.85,88.09,0.1055474114651647
1953-06-17,72.56,73.39,73.71,72.1,3204631,1.1439,1.61,49.79,1,-0.291,1,78.46,90.08,0.5585217190031633
1963-05-02,19.95,20.85,21.43,19.54,430143,4.5113,1.89,45.3,1,-0.243,1,94.01,87.23,0.15315176298125144
1997-12-11,66.85,67.6,68.78,66.06,14301500,1.1219,2.72,48.95,0,0.686,0,33.91,99.36,0.5138492400277754
1929-09-20,111.09,111.96,112.33,110.04,15507314,0.7831,2.29,22.4,1,-0.199,1,20.1,103.93,0.8561067818841137
1924-01-28,75.93,75.37,76.24,75.15,3912631,-0.7375,1.09,16.33,0,0.369,0,90.58,89.02,0.573798318031016
1914-10-06,46.31,45.94,47.76,43.84,6165952,-0.799,3.92,38.8,1,-0.797,0,11.55,113.5,0.3467325052079314
1928-01-18,99.46,98.37,101.42,97.84,7475770,-1.0959,3.58,33.63,1,-0.18,1,96.95,83.39,0.7512537612838515
2013-12-23,16.24,16.4,17.08,14.46,11885567,0.9852,2.62,31.64,1,-0.308,0,41.65,111.65,0.11881799243885499
1948-08-24,81.56,82.52,83.47,81.41,7439755,1.177,2.06,21.24,0,-0.67,0,45.39,102.98,0.6289638145204843
1918-02-06,2.78,3.22,4.39,2.76,7414019,15.8273,1.63,25.89,0,0.565,0,75.49,86.36,0.017128308000925855
1991-02-04,38.2,39.44,40.44,37.39,15118941,3.2461,3.05,18.15,0,0.27,1,62.18,94.12,0.29658205385386927
1912-09-04,55.93,55.11,56.2,55.04,8429315,-1.4661,1.16,24.83,1,0.385,1,18.9,92.72,0.41748321888743145
1985-10-01,32.02,31.42,32.17,30.63,10933679,-1.8738,1.54,48.51,0,0.714,0,46.62,106.04,0.23470411233701102
1947-04-07,58.35,57.47,58.64,56.33,2397742,-1.5081,2.31,30.36,1,-0.942,1,66.3,106.51,0.43569169045598327
1937-08-19,36.93,36.95,37.98,35.93,11255774,0.0542,2.05,16.33,0,0.441,1,32.37,95.37,0.2773705732582362
1937-11-17,30.58,27.26,31.18,26.5,18378468,-10.8568,4.68,42.32,1,0.623,1,34.12,90.17,0.20260782347041123
1911-12-29,24.95,24.44,25.73,24.18,7988323,-2.0441,1.55,25.0,0,0.979,1,26.04,101.01,0.1808502430368027
1966-06-06,34.35,34.46,34.68,34.09,4890533,0.3202,0.59,23.11,1,0.075,0,7.25,118.22,0.2581590926626032
1917-04-23,20.13,19.01,20.99,18.36,6482386,-5.5638,2.63,26.71,0,0.887,0,30.31,83.37,0.1389553275210246
1988-08-09,66.37,66.99,68.18,65.17,18789268,0.9342,3.01,47.18,0,-0.799,1,10.9,80.41,0.5091428130545481
2005-07-20,65.61,65.57,65.91,65.34,8923993,-0.061,0.57,29.2,0,-0.22,1,1.85,106.44,0.4981868682971992
1974-02-26,12.73,13.32,13.33,11.91,17142012,4.6347,1.42,26.76,1,0.772,1,21.84,112.65,0.09505439395108402
1905-11-20,78.42,77.21,79.26,76.99,4255304,-1.543,2.27,12.91,0,0.478,1,58.31,108.21,0.5879947534912429
1953-06-30,73.6,73.44,74.02,72.78,17972119,-0.2174,1.24,20.69,0,0.616,0,47.94,107.01,0.5589074917058867
1996-08-15,10.89,11.35,14.29,10.85,16723931,4.2241,3.44,10.44,1,-0.745,1,90.74,115.34,0.07985494946377593
1935-09-27,53.59,52.76,54.37,50.85,1416651,-1.5488,3.52,27.53,0,-0.467,0,87.17,111.4,0.3993519018594244
1907-03-07,50.26,49.86,50.57,48.87,3664507,-0.7959,1.7,24.91,0,-0.05,0,63.07,84.71,0.37697708510145816
1989-01-13,68.43,69.26,71.19,66.58,15905450,1.2129,4.61,25.07,1,-0.644,0,30.63,111.14,0.5266568937581977
1933-09-27,92.2,92.51,93.02,92.09,19320325,0.3362,0.93,47.91,0,-0.191,0,36.1,116.89,0.7060412005246508
1964-06-17,38.32,38.48,39.49,37.47,1520561,0.4175,2.02,12.61,0,-0.507,1,73.21,111.87,0.28917521796157697
1985-10-03,31.03,31.72,33.0,30.78,18586069,2.2237,2.22,46.56,1,0.138,1,4.23,89.51,0.23701874855335234
1933-09-21,94.96,96.07,96.38,94.72,2965681,1.1689,1.66,22.81,0,-0.081,0,37.9,106.18,0.7335082169585678
1921-08-30,22.34,20.87,23.77,20.49,19034942,-6.5801,3.28,29.26,1,-0.726,0,33.55,81.65,0.15330607206234087
1960-12-02,61.61,62.35,62.58,61.2,13076652,1.2011,1.38,43.11,0,-0.574,1,48.84,107.63,0.4733431062418023
1966-06-10,35.55,35.43,36.4,34.41,8619279,-0.3376,1.99,25.17,0,0.741,1,78.79,118.94,0.26564308309544016
1986-04-08,47.21,48.85,49.13,46.11,4367769,3.4738,3.02,40.96,0,-0.12,0,48.42,115.87,0.36918447650644237
2016-06-10,29.4,28.9,29.53,28.6,1308686,-1.7007,0.93,35.66,0,-0.713,0,40.44,108.5,0.2152611681197438
1976-03-10,8.83,7.92,10.09,7.26,16687108,-10.3058,2.83,33.42,1,0.114,0,49.3,109.81,0.05339094205694005
1991-01-31,39.62,38.81,41.36,38.14,3721906,-2.0444,3.22,23.07,0,0.994,1,6.22,85.5,0.2917213177995525
1932-07-25,119.26,118.98,119.58,118.57,12046263,-0.2348,1.01,38.91,1,0.137,0,77.38,111.85,0.9102692693465009
2008-12-09,23.23,24.17,26.73,22.52,303415,4.0465,4.21,35.24,0,-0.43,1,19.07,111.43,0.1787670704420955
1915-09-29,27.19,25.08,28.05,23.45,14506869,-7.7602,4.6,46.2,1,-0.08,1,2.6,113.95,0.1857881336316642
1990-09-24,31.04,30.6,31.54,30.42,19280663,-1.4175,1.12,14.82,1,0.922,0,6.75,107.06,0.22837744001234472
1963-03-08,33.01,35.46,37.44,32.22,10526832,7.422,5.22,34.71,1,0.945,1,40.51,84.61,0.2658745467170743
1937-01-14,22.28,22.6,23.54,22.17,11623933,1.4363,1.37,14.72,1,0.336,0,39.56,95.37,0.16665380757657589
1910-05-04,32.83,33.87,34.5,32.76,4156926,3.1678,1.74,11.81,0,-0.131,1,59.77,82.58,0.2536069747704652
1999-03-18,53.7,51.76,55.05,50.52,8930024,-3.6127,4.53,35.38,1,0.088,0,41.76,116.6,0.39163644780495327
2017-06-27,20.78,20.47,21.07,18.68,7381514,-1.4918,2.39,49.21,0,0.268,1,49.23,109.08,0.1502198904405524
1998-10-15,62.64,61.6,63.69,60.22,9203515,-1.6603,3.47,23.67,1,-0.113,1,45.93,110.79,0.46755651570094897
1924-04-04,80.03,80.63,81.72,78.83,4816763,0.7497,2.89,18.95,1,0.842,1,13.27,90.01,0.614381606357534
1918-01-09,7.19,7.4,7.82,6.84,5739113,2.9207,0.98,39.39,1,-0.816,1,75.48,117.47,0.049378905948615076
1995-11-21,12.3,12.05,14.58,11.62,15504065,-2.0325,2.96,41.48,0,-0.755,1,63.98,93.2,0.08525576730190572
1920-11-25,17.15,16.16,17.59,15.71,13531702,-5.7726,1.88,36.59,1,0.773,1,22.89,106.84,0.11696628346578195
2016-03-25,16.46,18.47,19.19,15.16,17375069,12.2114,4.03,46.98,0,0.673,1,88.98,97.04,0.13478898233161019
1967-09-05,12.34,12.35,14.31,10.83,17500274,0.081,3.48,36.5,0,0.558,1,1.41,89.83,0.08757040351824703
1981-07-27,28.49,28.41,29.5,28.11,2069890,-0.2808,1.39,19.4,1,-0.484,0,66.89,113.79,0.211480595633053
1916-10-17,25.79,25.87,26.09,25.5,19229296,0.3102,0.59,28.07,1,-0.474,1,19.11,100.09,0.1918833423346964
1977-01-20,3.37,3.53,3.53,2.13,4250771,4.7478,1.4,24.75,1,-0.692,0,68.12,103.25,0.019520098757811893
1982-01-01,19.36,19.35,19.59,18.77,19314365,-0.0517,0.82,34.16,1,-0.303,0,43.29,107.31,0.14157858189954478
1931-03-26,117.63,118.33,120.59,116.38,17924680,0.5951,4.21,22.69,1,0.563,1,14.69,87.0,0.9052542242110948
1992-03-20,41.49,41.35,42.82,41.28,19375475,-0.3374,1.54,20.16,1,0.606,0,28.78,103.26,0.3113185710979091
1953-01-12,91.15,91.79,93.52,90.3,10447750,0.7021,3.22,29.54,0,0.9,0,78.06,118.56,0.7004860736054317
1917-12-17,5.93,5.63,6.33,4.62,4320342,-5.059,1.71,14.7,0,0.369,0,71.06,82.6,0.03572255227220122
1999-09-09,63.52,62.74,63.97,61.71,7831133,-1.228,2.26,33.48,0,0.97,0,57.25,111.93,0.47635213332304605
1937-12-20,23.16,22.72,24.22,20.65,19051628,-1.8998,3.57,13.17,0,-0.522,1,18.37,83.46,0.1675796620631124
2004-02-26,57.23,56.52,57.75,55.77,11407473,-1.2406,1.98,43.46,0,-0.154,1,89.77,101.68,0.4283620091042358
1975-05-01,14.89,15.87,15.91,13.97,1361243,6.5816,1.94,20.15,0,-0.306,1,96.34,113.8,0.11472880178998532
2000-01-03,76.13,74.78,78.1,74.12,3100803,-1.7733,3.98,30.04,0,0.293,0,33.07,111.51,0.5692462001388781
1919-01-29,1.93,2.46,4.17,1.8,1261360,27.4611,2.37,25.05,1,-0.693,1,31.06,107.43,0.011264562919527814
1916-09-26,26.8,27.75,28.38,25.83,12575173,3.5448,2.55,45.38,0,-0.824,1,2.09,86.68,0.20638839595710207
1934-12-05,70.33,69.82,70.57,68.9,12779692,-0.7252,1.67,13.54,0,0.958,1,28.43,101.74,0.5309775480287013
1974-11-11,7.45,8.24,8.75,7.43,2603087,10.604,1.32,47.59,0,0.489,1,63.95,112.72,0.055859887354370794
1986-06-09,41.85,41.0,42.74,40.68,6719625,-2.0311,2.06,10.75,0,-0.919,1,20.8,93.51,0.3086181621788442
1927-09-05,94.71,94.41,94.92,93.25,16930161,-0.3168,1.67,22.6,1,0.989,0,82.82,103.42,0.7207005632281458
2008-12-08,24.39,23.23,24.5,23.21,8451694,-4.756,1.29,32.01,1,0.75,0,86.69,96.47,0.17151454363089266
1977-08-23,21.45,21.56,22.1,20.66,2372346,0.5128,1.44,42.93,0,0.363,1,17.3,81.21,0.15862973535992592
1970-03-04,10.09,10.51,11.32,9.92,19778498,4.1625,1.4,28.82,1,-0.515,0,62.13,80.57,0.07337396805802021
1961-12-15,27.9,29.74,30.25,27.4,11016432,6.595,2.85,46.17,1,-0.369,0,17.3,100.64,0.22174214952549953
1948-01-13,58.42,58.74,60.28,58.23,14114253,0.5478,2.05,46.62,1,0.446,0,16.21,82.71,0.4454903171051616
1967-07-27,15.79,14.92,16.82,14.34,3129680,-5.5098,2.48,15.15,1,0.518,0,4.54,103.03,0.10739912043823778
1907-04-19,47.92,48.34,48.92,47.04,16078042,0.8765,1.88,44.61,1,0.749,1,78.15,107.1,0.3652495949386621
1913-09-25,58.68,58.62,59.89,57.58,13026841,-0.1022,2.31,10.46,1,0.361,0,2.98,114.08,0.44456446261862503
1935-09-12,54.66,55.64,56.14,54.07,5061720,1.7929,2.07,21.21,1,-0.234,1,17.74,94.07,0.42157240953630115
1938-03-02,16.38,17.63,17.69,15.42,13256601,7.6313,2.27,38.29,0,0.273,0,4.97,86.36,0.12830800092585445
1930-06-11,121.41,121.56,121.8,121.31,8986978,0.1235,0.49,31.25,0,0.451,0,52.07,91.43,0.9301751408070364
1912-10-16,56.39,55.53,57.34,54.05,2013894,-1.5251,3.29,15.13,1,-0.89,1,48.53,103.31,0.42072370959030936
1987-10-01,41.97,42.36,43.08,40.74,8078076,0.9292,2.34,31.83,1,0.812,1,89.52,106.16,0.3191111796929249
2007-08-06,40.12,40.56,41.95,39.69,8195008,1.0967,2.26,39.09,0,0.144,1,63.61,96.0,0.3052233623948769
1975-09-12,15.15,16.49,16.59,14.52,12256517,8.8449,2.07,28.37,0,-0.694,1,57.57,106.87,0.11951238330375741
1972-08-23,37.68,37.9,39.6,37.5,6679518,0.5839,2.1,21.44,0,-0.451,1,37.68,114.2,0.28470025460998377
2009-11-23,26.62,28.0,29.48,25.84,11669495,5.1841,3.64,23.76,1,-0.841,0,95.42,110.02,0.20831725947071983
1906-01-17,77.18,78.1,79.02,75.82,19347186,1.192,3.2,37.36,1,-0.983,0,92.93,110.07,0.5948615075997221
2016-03-17,15.77,15.99,16.64,14.03,14071409,1.3951,2.61,29.03,0,-0.721,1,76.91,88.55,0.11565465627652186
1919-06-20,3.26,2.27,3.34,1.64,8469261,-30.3681,1.7,16.86,0,0.916,1,18.33,111.06,0.009798626649178303
1948-07-07,82.86,82.78,83.05,82.68,4136149,-0.0965,0.37,25.49,0,0.016,0,44.56,90.51,0.6309698325746469
2000-01-18,75.15,75.99,77.19,74.78,2324942,1.1178,2.41,39.97,0,-0.705,0,65.27,82.58,0.578581899544788
1917-08-30,10.38,10.3,10.47,10.25,4304789,-0.7707,0.22,17.98,0,-0.386,0,16.79,102.18,0.07175372270658129
1943-12-09,8.69,8.36,9.03,7.05,3170038,-3.7975,1.98,18.71,0,-0.714,1,58.16,80.16,0.05678574184090733
1932-02-25,125.51,124.72,125.63,124.57,16730360,-0.6294,1.06,47.5,1,0.734,0,32.55,91.82,0.954555975619165
2009-07-31,22.14,19.76,22.38,19.59,16947174,-10.7498,2.79,43.99,0,0.39,1,96.81,105.15,0.14474191806187794
1982-07-20,21.24,19.37,23.43,18.67,11021494,-8.8041,4.76,35.9,0,-0.008,0,5.22,98.95,0.1417328909806342
1933-08-21,89.4,89.5,89.9,89.08,13218720,0.1119,0.82,13.7,1,0.573,0,39.22,98.36,0.6828176838206927
1958-10-13,75.23,75.83,75.97,74.86,1957983,0.7976,1.11,22.93,0,-0.421,1,33.28,102.57,0.5773474268960728
1953-02-17,95.1,94.28,97.34,93.58,15660160,-0.8623,3.76,35.23,0,0.176,0,54.67,92.14,0.7196975542010646
1927-07-08,87.71,86.19,88.03,84.42,9616886,-1.733,3.61,15.9,0,0.697,0,93.62,82.59,0.6572795309003934
1920-09-28,30.67,32.04,32.72,30.06,6788491,4.4669,2.66,46.06,1,0.365,0,41.61,99.47,0.23948769385078308
1986-06-02,43.86,41.33,44.47,40.72,3761306,-5.7684,3.75,18.98,1,-0.924,1,24.61,95.09,0.3111642620168196
1950-07-04,64.13,63.14,64.18,60.75,13215846,-1.5437,3.43,31.15,1,0.824,1,67.86,104.07,0.47943831494483446
1906-06-22,71.44,70.43,71.52,70.24,19978589,-1.4138,1.28,49.97,0,0.553,1,72.57,98.76,0.5356839750019289
1912-12-18,48.47,47.22,48.48,46.43,6688919,-2.5789,2.05,35.3,0,-0.927,1,41.19,101.4,0.35660828639765446
1983-09-21,16.61,17.47,17.69,16.4,7128636,5.1776,1.29,44.93,0,0.459,0,3.17,83.25,0.12707352827713908
1975-02-05,10.29,11.6,12.1,9.9,2899068,12.7308,2.2,11.25,1,0.788,0,68.69,119.3,0.0817838129773937
1939-11-15,18.36,17.45,19.04,16.8,10701697,-4.9564,2.24,46.5,0,0.264,1,1.88,114.17,0.12691921919604968
1982-01-07,22.46,21.36,22.59,21.34,8687274,-4.8976,1.25,45.03,0,0.204,1,58.79,98.27,0.15708664454903168
1969-05-07,3.28,2.87,3.46,2.09,14402269,-12.5,1.37,16.77,0,0.097,1,13.14,100.15,0.014427899081860967
2014-07-24,1.89,1.0,2.52,0.37,8743630,-47.0899,2.89,16.87,1,0.478,0,55.18,101.36,0.0
1986-01-06,40.6,41.76,41.96,40.48,12654678,2.8571,1.48,24.91,1,-0.989,1,0.68,103.89,0.3144819072602422
1979-10-18,9.41,8.99,10.76,8.99,2186739,-4.4633,1.77,27.05,1,0.464,1,65.74,116.68,0.06164647789522412
1991-01-17,35.89,35.08,36.45,33.12,17422444,-2.2569,3.33,20.99,1,0.011,1,3.68,103.89,0.26294267417637524
1945-08-07,9.79,10.94,11.3,9.46,11147141,11.7467,1.84,41.55,1,-0.69,0,21.6,114.95,0.07669161330144278
1932-07-13,121.69,122.26,122.97,120.79,11229789,0.4684,2.18,23.1,1,-0.179,0,9.73,89.66,0.9355759586451662
1972-09-04,40.34,41.33,41.86,38.9,6139528,2.4541,2.96,49.74,1,-0.324,0,10.05,102.83,0.3111642620168196
1964-05-22,44.43,44.31,44.61,43.56,6432196,-0.2701,1.05,26.68,1,-0.479,0,92.59,110.32,0.33415631509914356
1917-05-03,18.65,17.41,19.32,17.34,10222975,-6.6488,1.98,27.12,1,-0.19,1,23.34,93.22,0.12661060103387084
1985-08-27,24.49,24.03,25.39,23.88,9200127,-1.8783,1.51,42.34,1,-0.38,0,28.23,105.74,0.17768690687446956
1935-01-22,70.53,71.88,72.74,69.81,10382001,1.9141,2.93,18.36,1,0.315,1,41.22,98.19,0.5468713833809118
2007-01-24,33.73,33.02,34.26,32.18,11501582,-2.105,2.08,42.42,0,-0.401,0,21.44,96.85,0.24704883882416478
1922-06-16,28.73,30.34,32.04,27.65,18368335,5.6039,4.39,23.72,0,0.618,0,40.56,90.4,0.22637142195818222
2007-03-06,38.74,37.78,38.88,36.01,1925841,-2.4781,2.87,37.92,0,-0.067,1,74.62,89.59,0.28377440012344723
1968-05-23,3.58,2.4,4.43,0.6,2000210,-32.9609,3.83,15.19,1,-0.635,0,46.94,102.62,0.010801635676259545
1905-03-10,59.05,61.01,61.55,58.09,17098768,3.3192,3.46,26.51,0,0.299,1,7.99,107.49,0.463004397808811
1924-12-17,80.65,81.89,83.3,79.84,4410817,1.5375,3.46,44.49,0,-0.106,1,13.89,118.51,0.6241030784661676
1985-10-02,31.42,31.03,31.44,30.92,4858476,-1.2412,0.52,30.96,1,0.933,0,18.36,81.66,0.2316950852557673
1913-10-08,57.94,59.48,60.21,56.43,9501594,2.6579,3.78,11.66,0,-0.752,1,6.64,81.08,0.45119975310547017
1964-09-11,33.04,33.17,34.23,32.19,5369224,0.3935,2.04,25.8,0,-0.384,1,83.94,104.7,0.24820615693233544
2012-12-25,16.3,17.56,18.68,15.81,1493470,7.7301,2.87,47.3,0,-0.345,1,38.54,97.89,0.1277679191420415
1924-04-15,76.7,77.83,78.21,75.79,7023869,1.4733,2.42,13.62,0,0.417,1,4.14,111.36,0.5927783350050149
1939-07-12,10.88,12.11,12.28,10.35,574083,11.3051,1.93,40.61,0,-0.96,1,14.16,103.35,0.08571869454517397
1914-05-08,49.2,50.54,51.11,48.64,3370518,2.7236,2.47,38.75,0,0.092,1,85.38,108.94,0.3822235938584985
2007-06-05,43.22,42.13,43.43,41.25,5561563,-2.522,2.18,28.46,1,-0.316,1,54.13,96.01,0.3173366252603966
1985-10-29,32.24,32.33,33.76,31.66,19202785,0.2792,2.1,49.89,1,0.781,1,73.05,117.96,0.2417251755265797
1935-01-21,69.96,70.53,70.69,67.99,14167285,0.8148,2.7,40.34,1,0.106,0,95.57,89.74,0.536455520407376
1995-02-08,37.24,38.9,38.99,36.33,13622797,4.4576,2.66,26.87,0,-0.836,1,67.38,113.42,0.2924157086644549
1926-04-16,72.66,71.83,73.28,70.02,17552930,-1.1423,3.26,46.37,1,0.644,1,1.59,89.93,0.5464856106781883
1954-06-28,71.48,70.76,72.68,69.85,18960961,-1.0073,2.83,30.38,1,0.291,1,15.54,117.56,0.5382300748399043
1977-08-04,20.55,19.95,21.38,19.28,8172162,-2.9197,2.1,15.51,0,0.636,1,54.39,119.48,0.14620785433222744
1950-11-10,65.21,65.55,66.78,64.44,16810577,0.5214,2.34,40.33,1,-0.764,1,88.49,100.49,0.49803255921610984
1925-10-07,90.46,91.03,92.01,90.3,1339906,0.6301,1.71,22.34,1,-0.246,1,83.5,99.99,0.6946223285240336
1922-03-15,22.86,24.3,25.41,22.08,15941401,6.2992,3.33,27.69,1,-0.543,0,97.74,103.34,0.17977007946917675
1954-09-10,70.38,69.7,70.62,68.76,3004841,-0.9662,1.86,18.83,1,-0.763,1,16.32,100.86,0.5300516935421649
1945-08-28,13.0,11.97,13.32,11.07,6521086,-7.9231,2.25,25.37,1,0.499,0,10.58,90.83,0.08463853097754802
1945-09-11,8.34,8.21,8.5,7.76,7684589,-1.5588,0.74,40.54,0,-0.224,1,89.21,103.85,0.05562842373273667
1988-03-07,59.28,59.03,59.81,58.24,14151028,-0.4217,1.57,30.44,0,-0.543,0,5.59,114.56,0.4477277987809582
2007-04-05,39.75,41.34,42.66,39.45,15009823,4.0,3.21,12.25,1,0.861,1,84.78,113.05,0.31124141655736437
1994-05-12,46.41,46.98,48.3,45.22,13033064,1.2282,3.08,28.04,0,-0.994,1,2.89,94.28,0.3547565774245814
1969-10-27,5.1,4.85,5.86,4.31,7391628,-4.902,1.55,14.73,1,-0.835,1,31.33,110.27,0.029704498109713748
1916-09-15,26.86,26.63,27.13,25.9,4278236,-0.8563,1.23,20.73,1,0.072,1,38.94,96.88,0.1977470874160944
1915-06-08,33.91,35.21,35.61,33.07,11554391,3.8337,2.54,25.91,0,0.37,0,35.31,91.81,0.2639456832034565
1938-12-19,6.58,7.42,8.26,6.39,11126447,12.766,1.87,20.89,1,0.779,1,34.57,83.72,0.049533215029704494
1960-04-21,61.75,61.53,61.88,60.19,16445253,-0.3563,1.69,20.58,1,-0.821,1,80.72,83.07,0.467016433917136
1912-11-21,52.57,51.93,53.19,50.83,6224277,-1.2174,2.36,27.16,1,0.513,0,24.22,98.14,0.39294807499421336
1986-02-05,45.57,47.73,48.53,45.27,4204665,4.74,3.26,38.26,1,0.845,0,16.79,104.23,0.3605431679654347
2000-07-06,67.84,67.37,68.41,66.35,8365778,-0.6928,2.06,32.29,1,-0.26,0,29.11,100.02,0.5120746855952472
1947-06-05,59.7,59.16,60.75,57.44,11292014,-0.9045,3.31,23.87,0,-0.034,1,28.89,80.05,0.4487308078080394
2015-07-29,4.07,4.25,5.8,2.42,9590162,4.4226,3.38,40.67,0,-0.318,1,38.84,97.58,0.02507522567703109
2001-03-09,87.59,88.87,91.13,86.93,3618145,1.4614,4.2,12.72,0,-0.705,1,40.39,88.42,0.677956947766376
1910-01-26,23.19,22.44,24.02,21.74,16685982,-3.2342,2.28,34.45,1,0.19,0,38.75,118.65,0.16541933492786048
1994-06-23,41.62,41.63,43.14,41.22,2021411,0.024,1.92,24.12,0,0.042,0,53.13,100.83,0.313478898233161
1956-11-07,36.81,37.11,37.69,36.26,7595027,0.815,1.43,15.87,0,0.885,1,4.88,81.25,0.27860504590695157
2010-05-20,26.53,27.25,28.16,25.87,19123959,2.7139,2.29,35.68,1,0.79,0,78.93,98.47,0.2025306689298665
2017-03-27,23.61,25.3,25.41,23.25,9048973,7.158,2.16,40.66,1,-0.459,0,47.02,106.97,0.18748553352364786
1913-09-22,56.63,56.02,57.71,55.88,1927346,-1.0772,1.83,36.81,0,0.149,1,52.98,108.82,0.4245042820770002
1978-06-12,19.35,20.37,20.5,18.28,6395069,5.2713,2.22,13.59,0,-0.626,0,29.66,93.13,0.14944834503510532
1954-09-01,73.88,73.94,74.88,73.83,10721035,0.0812,1.05,11.82,0,-0.933,1,15.28,82.51,0.5627652187331225
1939-01-27,1.82,1.65,2.18,0.57,7956931,-9.3407,1.61,15.97,0,-0.117,0,71.56,100.38,0.005015045135406217
1990-09-25,30.6,30.32,33.16,29.62,3685786,-0.915,3.54,28.87,0,0.507,0,66.86,100.95,0.22621711287709279
1984-06-26,13.87,12.31,14.67,10.79,11142113,-11.2473,3.88,22.39,0,-0.58,1,63.96,102.08,0.0872617853560682
1999-09-03,60.16,61.01,62.94,59.31,16150589,1.4129,3.63,17.28,1,0.464,1,51.17,112.64,0.463004397808811
2004-10-28,68.11,67.75,69.05,67.43,3759433,-0.5286,1.62,47.02,1,0.612,1,10.31,80.66,0.5150065581359462
1964-10-05,33.02,33.72,34.05,31.65,8348972,2.1199,2.4,21.53,1,-0.208,0,10.44,107.92,0.2524496566622945
